model_projection_date,target,location,target_end_date,type,quantile,value,scenario_name,scenario_id,age_group
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.01,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.025,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.05,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.1,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.15,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.2,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.25,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.3,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.35,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.4,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.45,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.5,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.55,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.6,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.65,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.7,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.75,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.8,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.85,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.9,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.95,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.975,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.99,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.01,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.025,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.05,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.1,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.15,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.2,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.25,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.3,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.35,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.4,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.45,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.5,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.55,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.6,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.65,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.7,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.75,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.8,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.85,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.9,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.95,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.975,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.99,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.01,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.025,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.05,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.1,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.15,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.2,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.25,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.3,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.35,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.4,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.45,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.5,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.55,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.6,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.65,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.7,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.75,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.8,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.85,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.9,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.95,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.975,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.99,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.01,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.025,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.05,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.1,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.15,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.2,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.25,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.3,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.35,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.4,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.45,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.5,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.55,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.6,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.65,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.7,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.75,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.8,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.85,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.9,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.95,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.975,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,quantile,0.99,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,point,NA,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,point,NA,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,point,NA,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum death,18,2022-08-16,point,NA,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.01,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.025,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.05,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.1,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.15,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.2,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.25,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.3,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.35,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.4,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.45,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.5,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.55,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.6,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.65,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.7,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.75,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.8,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.85,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.9,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.95,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.975,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.99,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.01,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.025,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.05,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.1,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.15,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.2,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.25,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.3,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.35,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.4,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.45,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.5,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.55,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.6,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.65,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.7,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.75,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.8,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.85,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.9,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.95,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.975,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.99,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.01,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.025,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.05,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.1,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.15,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.2,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.25,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.3,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.35,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.4,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.45,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.5,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.55,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.6,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.65,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.7,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.75,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.8,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.85,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.9,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.95,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.975,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.99,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.01,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.025,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.05,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.1,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.15,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.2,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.25,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.3,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.35,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.4,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.45,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.5,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.55,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.6,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.65,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.7,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.75,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.8,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.85,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.9,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.95,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.975,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,quantile,0.99,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,point,NA,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,point,NA,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,point,NA,0,lowVac_optImm,C-2022-08-14,0-130
2022-08-14,1 wk ahead cum hosp,18,2022-08-16,point,NA,0,lowVac_pesImm,D-2022-08-14,0-130
2022-08-14,1 wk ahead inc death,18,2022-08-16,quantile,0.01,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead inc death,18,2022-08-16,quantile,0.025,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead inc death,18,2022-08-16,quantile,0.05,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead inc death,18,2022-08-16,quantile,0.1,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead inc death,18,2022-08-16,quantile,0.15,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead inc death,18,2022-08-16,quantile,0.2,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead inc death,18,2022-08-16,quantile,0.25,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead inc death,18,2022-08-16,quantile,0.3,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead inc death,18,2022-08-16,quantile,0.35,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead inc death,18,2022-08-16,quantile,0.4,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead inc death,18,2022-08-16,quantile,0.45,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead inc death,18,2022-08-16,quantile,0.5,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead inc death,18,2022-08-16,quantile,0.55,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead inc death,18,2022-08-16,quantile,0.6,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead inc death,18,2022-08-16,quantile,0.65,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead inc death,18,2022-08-16,quantile,0.7,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead inc death,18,2022-08-16,quantile,0.75,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead inc death,18,2022-08-16,quantile,0.8,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead inc death,18,2022-08-16,quantile,0.85,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead inc death,18,2022-08-16,quantile,0.9,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead inc death,18,2022-08-16,quantile,0.95,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead inc death,18,2022-08-16,quantile,0.975,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead inc death,18,2022-08-16,quantile,0.99,0,highVac_optImm,A-2022-08-14,0-130
2022-08-14,1 wk ahead inc death,18,2022-08-16,quantile,0.01,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead inc death,18,2022-08-16,quantile,0.025,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead inc death,18,2022-08-16,quantile,0.05,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead inc death,18,2022-08-16,quantile,0.1,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead inc death,18,2022-08-16,quantile,0.15,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead inc death,18,2022-08-16,quantile,0.2,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead inc death,18,2022-08-16,quantile,0.25,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead inc death,18,2022-08-16,quantile,0.3,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead inc death,18,2022-08-16,quantile,0.35,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead inc death,18,2022-08-16,quantile,0.4,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead inc death,18,2022-08-16,quantile,0.45,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead inc death,18,2022-08-16,quantile,0.5,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead inc death,18,2022-08-16,quantile,0.55,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead inc death,18,2022-08-16,quantile,0.6,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead inc death,18,2022-08-16,quantile,0.65,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead inc death,18,2022-08-16,quantile,0.7,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead inc death,18,2022-08-16,quantile,0.75,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead inc death,18,2022-08-16,quantile,0.8,0,highVac_pesImm,B-2022-08-14,0-130
2022-08-14,1 wk ahead inc death,18,2022-08-16,quantile,0.85,0,highVac_pesImm,B-2022-08-14,0-130
