scenario_id,scenario_name,model_projection_date,target,target_end_date,quantile,type,location,value,age_group
C-2022-11-15,lowVE_optImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.15,quantile,06,2284.7,50-64
C-2022-11-15,lowVE_optImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.2,quantile,06,2298.4,50-64
C-2022-11-15,lowVE_optImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.25,quantile,06,2303.75,50-64
C-2022-11-15,lowVE_optImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.3,quantile,06,2308.4,50-64
C-2022-11-15,lowVE_optImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.35,quantile,06,2314,50-64
C-2022-11-15,lowVE_optImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.4,quantile,06,2319,50-64
C-2022-11-15,lowVE_optImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.45,quantile,06,2323.55,50-64
C-2022-11-15,lowVE_optImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.5,quantile,06,2329,50-64
C-2022-11-15,lowVE_optImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.55,quantile,06,2340.9,50-64
C-2022-11-15,lowVE_optImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.6,quantile,06,2347,50-64
C-2022-11-15,lowVE_optImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.65,quantile,06,2351.35,50-64
C-2022-11-15,lowVE_optImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.7,quantile,06,2356.3,50-64
C-2022-11-15,lowVE_optImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.75,quantile,06,2361.5,50-64
C-2022-11-15,lowVE_optImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.8,quantile,06,2374.6,50-64
C-2022-11-15,lowVE_optImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.85,quantile,06,2389.45,50-64
C-2022-11-15,lowVE_optImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.9,quantile,06,2408.1,50-64
C-2022-11-15,lowVE_optImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.95,quantile,06,2422.55,50-64
C-2022-11-15,lowVE_optImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.975,quantile,06,2441.575,50-64
C-2022-11-15,lowVE_optImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.99,quantile,06,2450.08,50-64
C-2022-11-15,lowVE_optImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,1,quantile,06,2458,50-64
C-2022-11-15,lowVE_optImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0,quantile,06,9085,65-130
C-2022-11-15,lowVE_optImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.01,quantile,06,9142.42,65-130
C-2022-11-15,lowVE_optImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.025,quantile,06,9214.975,65-130
C-2022-11-15,lowVE_optImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.05,quantile,06,9261.7,65-130
C-2022-11-15,lowVE_optImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.1,quantile,06,9360.2,65-130
C-2022-11-15,lowVE_optImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.15,quantile,06,9377.25,65-130
C-2022-11-15,lowVE_optImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.2,quantile,06,9413.2,65-130
C-2022-11-15,lowVE_optImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.25,quantile,06,9425.5,65-130
C-2022-11-15,lowVE_optImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.3,quantile,06,9440,65-130
C-2022-11-15,lowVE_optImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.35,quantile,06,9450,65-130
C-2022-11-15,lowVE_optImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.4,quantile,06,9453.2,65-130
C-2022-11-15,lowVE_optImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.45,quantile,06,9465.65,65-130
C-2022-11-15,lowVE_optImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.5,quantile,06,9493,65-130
C-2022-11-15,lowVE_optImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.55,quantile,06,9502.349999999999,65-130
C-2022-11-15,lowVE_optImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.6,quantile,06,9513.2,65-130
C-2022-11-15,lowVE_optImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.65,quantile,06,9525.7,65-130
C-2022-11-15,lowVE_optImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.7,quantile,06,9540.3,65-130
C-2022-11-15,lowVE_optImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.75,quantile,06,9558.25,65-130
C-2022-11-15,lowVE_optImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.8,quantile,06,9582,65-130
C-2022-11-15,lowVE_optImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.85,quantile,06,9611.150000000001,65-130
C-2022-11-15,lowVE_optImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.9,quantile,06,9628,65-130
C-2022-11-15,lowVE_optImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.95,quantile,06,9687.4,65-130
C-2022-11-15,lowVE_optImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.975,quantile,06,9704.25,65-130
C-2022-11-15,lowVE_optImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.99,quantile,06,9710.33,65-130
C-2022-11-15,lowVE_optImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,1,quantile,06,9743,65-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0,quantile,06,30198,0-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.01,quantile,06,31776.059999999998,0-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.025,quantile,06,31864.8,0-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.05,quantile,06,31961.2,0-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.1,quantile,06,32230.6,0-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.15,quantile,06,32318,0-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.2,quantile,06,32381.2,0-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.25,quantile,06,32533,0-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.3,quantile,06,32606.1,0-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.35,quantile,06,32645,0-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.4,quantile,06,32689.2,0-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.45,quantile,06,32752.9,0-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.5,quantile,06,32838.5,0-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.55,quantile,06,32963.7,0-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.6,quantile,06,33071.600000000006,0-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.65,quantile,06,33157.8,0-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.7,quantile,06,33213.600000000006,0-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.75,quantile,06,33254.75,0-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.8,quantile,06,33413.2,0-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.85,quantile,06,33490.3,0-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.9,quantile,06,33721.9,0-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.95,quantile,06,33894.75,0-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.975,quantile,06,34001.25,0-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.99,quantile,06,34089.87,0-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,1,quantile,06,34176,0-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0,quantile,06,1410,0-4
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.01,quantile,06,1410.99,0-4
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.025,quantile,06,1431.55,0-4
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.05,quantile,06,1442.95,0-4
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.1,quantile,06,1456.6999999999998,0-4
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.15,quantile,06,1460,0-4
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.2,quantile,06,1466.6,0-4
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.25,quantile,06,1477.25,0-4
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.3,quantile,06,1485,0-4
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.35,quantile,06,1488.3,0-4
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.4,quantile,06,1496,0-4
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.45,quantile,06,1497.55,0-4
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.5,quantile,06,1500,0-4
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.55,quantile,06,1508,0-4
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.6,quantile,06,1514.6,0-4
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.65,quantile,06,1520.7,0-4
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.7,quantile,06,1528,0-4
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.75,quantile,06,1534.25,0-4
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.8,quantile,06,1542.2,0-4
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.85,quantile,06,1552.15,0-4
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.9,quantile,06,1557.1000000000001,0-4
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.95,quantile,06,1562.1,0-4
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.975,quantile,06,1572.675,0-4
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.99,quantile,06,1597.39,0-4
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,1,quantile,06,1636,0-4
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0,quantile,06,1404,5-17
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.01,quantile,06,1409.94,5-17
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.025,quantile,06,1411.95,5-17
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.05,quantile,06,1415.85,5-17
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.1,quantile,06,1422,5-17
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.15,quantile,06,1432.25,5-17
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.2,quantile,06,1450,5-17
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.25,quantile,06,1460.75,5-17
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.3,quantile,06,1463.7,5-17
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.35,quantile,06,1466,5-17
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.4,quantile,06,1470.1999999999998,5-17
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.45,quantile,06,1475.5500000000002,5-17
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.5,quantile,06,1480.5,5-17
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.55,quantile,06,1487.45,5-17
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.6,quantile,06,1492.4,5-17
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.65,quantile,06,1503,5-17
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.7,quantile,06,1509,5-17
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.75,quantile,06,1513.25,5-17
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.8,quantile,06,1518.4,5-17
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.85,quantile,06,1524.45,5-17
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.9,quantile,06,1541.1000000000001,5-17
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.95,quantile,06,1554.1000000000001,5-17
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.975,quantile,06,1557,5-17
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.99,quantile,06,1579.11,5-17
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,1,quantile,06,1590,5-17
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0,quantile,06,4083,18-49
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.01,quantile,06,4141.41,18-49
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.025,quantile,06,4163.425,18-49
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.05,quantile,06,4182.4,18-49
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.1,quantile,06,4232.4000000000005,18-49
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.15,quantile,06,4257.4,18-49
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.2,quantile,06,4274.6,18-49
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.25,quantile,06,4282.5,18-49
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.3,quantile,06,4295.5999999999995,18-49
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.35,quantile,06,4304.3,18-49
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.4,quantile,06,4309.2,18-49
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.45,quantile,06,4317.1,18-49
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.5,quantile,06,4325,18-49
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.55,quantile,06,4332.35,18-49
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.6,quantile,06,4350.4,18-49
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.65,quantile,06,4355,18-49
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.7,quantile,06,4365.2,18-49
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.75,quantile,06,4381.5,18-49
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.8,quantile,06,4394.2,18-49
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.85,quantile,06,4412.65,18-49
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.9,quantile,06,4432,18-49
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.95,quantile,06,4452.9,18-49
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.975,quantile,06,4496,18-49
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.99,quantile,06,4509.21,18-49
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,1,quantile,06,4530,18-49
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0,quantile,06,4533,50-64
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.01,quantile,06,4844.8499999999995,50-64
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.025,quantile,06,4854.8,50-64
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.05,quantile,06,4897.1,50-64
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.1,quantile,06,4956.8,50-64
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.15,quantile,06,4969.85,50-64
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.2,quantile,06,4992.2,50-64
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.25,quantile,06,5023,50-64
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.3,quantile,06,5051.8,50-64
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.35,quantile,06,5062.25,50-64
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.4,quantile,06,5085.2,50-64
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.45,quantile,06,5096.1,50-64
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.5,quantile,06,5114,50-64
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.55,quantile,06,5125.6,50-64
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.6,quantile,06,5140.4,50-64
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.65,quantile,06,5161.5,50-64
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.7,quantile,06,5175.6,50-64
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.75,quantile,06,5201.5,50-64
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.8,quantile,06,5217.2,50-64
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.85,quantile,06,5242.15,50-64
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.9,quantile,06,5257.200000000001,50-64
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.95,quantile,06,5273.5,50-64
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.975,quantile,06,5308.35,50-64
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.99,quantile,06,5332.01,50-64
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,1,quantile,06,5333,50-64
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0,quantile,06,18724,65-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.01,quantile,06,19709.050000000003,65-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.025,quantile,06,19770.675,65-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.05,quantile,06,19797.6,65-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.1,quantile,06,19933.1,65-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.15,quantile,06,20088.1,65-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.2,quantile,06,20128.8,65-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.25,quantile,06,20192,65-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.3,quantile,06,20242.4,65-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.35,quantile,06,20301.45,65-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.4,quantile,06,20331.199999999997,65-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.45,quantile,06,20379.1,65-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.5,quantile,06,20422,65-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.55,quantile,06,20486.85,65-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.6,quantile,06,20590.2,65-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.65,quantile,06,20659.4,65-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.7,quantile,06,20707.6,65-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.75,quantile,06,20752.5,65-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.8,quantile,06,20799,65-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.85,quantile,06,20868.850000000002,65-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.9,quantile,06,21026.5,65-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.95,quantile,06,21172.75,65-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.975,quantile,06,21328.725,65-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,0.99,quantile,06,21361.39,65-130
D-2022-11-15,lowVE_pesImm,2022-11-15,7 wk ahead cum hosp,2022-12-31,1,quantile,06,21400,65-130
A-2022-11-15,highVE_optImm,2022-11-15,8 wk ahead cum hosp,2023-01-07,0,quantile,06,14936,0-130
A-2022-11-15,highVE_optImm,2022-11-15,8 wk ahead cum hosp,2023-01-07,0.01,quantile,06,14977.58,0-130
A-2022-11-15,highVE_optImm,2022-11-15,8 wk ahead cum hosp,2023-01-07,0.025,quantile,06,15004.425,0-130
A-2022-11-15,highVE_optImm,2022-11-15,8 wk ahead cum hosp,2023-01-07,0.05,quantile,06,15020.65,0-130
A-2022-11-15,highVE_optImm,2022-11-15,8 wk ahead cum hosp,2023-01-07,0.1,quantile,06,15061.699999999999,0-130
A-2022-11-15,highVE_optImm,2022-11-15,8 wk ahead cum hosp,2023-01-07,0.15,quantile,06,15100.65,0-130
A-2022-11-15,highVE_optImm,2022-11-15,8 wk ahead cum hosp,2023-01-07,0.2,quantile,06,15115.199999999999,0-130
A-2022-11-15,highVE_optImm,2022-11-15,8 wk ahead cum hosp,2023-01-07,0.25,quantile,06,15160.75,0-130
A-2022-11-15,highVE_optImm,2022-11-15,8 wk ahead cum hosp,2023-01-07,0.3,quantile,06,15196.8,0-130
A-2022-11-15,highVE_optImm,2022-11-15,8 wk ahead cum hosp,2023-01-07,0.35,quantile,06,15222.550000000001,0-130
A-2022-11-15,highVE_optImm,2022-11-15,8 wk ahead cum hosp,2023-01-07,0.4,quantile,06,15243.8,0-130
A-2022-11-15,highVE_optImm,2022-11-15,8 wk ahead cum hosp,2023-01-07,0.45,quantile,06,15267.3,0-130
A-2022-11-15,highVE_optImm,2022-11-15,8 wk ahead cum hosp,2023-01-07,0.5,quantile,06,15280.5,0-130
A-2022-11-15,highVE_optImm,2022-11-15,8 wk ahead cum hosp,2023-01-07,0.55,quantile,06,15299.900000000001,0-130
A-2022-11-15,highVE_optImm,2022-11-15,8 wk ahead cum hosp,2023-01-07,0.6,quantile,06,15314.400000000001,0-130
A-2022-11-15,highVE_optImm,2022-11-15,8 wk ahead cum hosp,2023-01-07,0.65,quantile,06,15327.7,0-130
A-2022-11-15,highVE_optImm,2022-11-15,8 wk ahead cum hosp,2023-01-07,0.7,quantile,06,15350.9,0-130
A-2022-11-15,highVE_optImm,2022-11-15,8 wk ahead cum hosp,2023-01-07,0.75,quantile,06,15370.25,0-130
A-2022-11-15,highVE_optImm,2022-11-15,8 wk ahead cum hosp,2023-01-07,0.8,quantile,06,15394.2,0-130
A-2022-11-15,highVE_optImm,2022-11-15,8 wk ahead cum hosp,2023-01-07,0.85,quantile,06,15438.75,0-130
A-2022-11-15,highVE_optImm,2022-11-15,8 wk ahead cum hosp,2023-01-07,0.9,quantile,06,15482.6,0-130
