scenario_id,scenario_name,model_projection_date,target,target_end_date,sample,location,value,age_group
A-2022-11-13,highVE_optImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,1,42,297,0-130
A-2022-11-13,highVE_optImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,2,42,331,0-130
A-2022-11-13,highVE_optImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,3,42,312,0-130
A-2022-11-13,highVE_optImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,4,42,353,0-130
A-2022-11-13,highVE_optImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,5,42,332,0-130
A-2022-11-13,highVE_optImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,6,42,287,0-130
A-2022-11-13,highVE_optImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,7,42,276,0-130
A-2022-11-13,highVE_optImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,8,42,318,0-130
A-2022-11-13,highVE_optImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,9,42,248,0-130
A-2022-11-13,highVE_optImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,10,42,261,0-130
A-2022-11-13,highVE_optImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,11,42,378,0-130
A-2022-11-13,highVE_optImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,12,42,331,0-130
A-2022-11-13,highVE_optImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,13,42,407,0-130
A-2022-11-13,highVE_optImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,14,42,272,0-130
A-2022-11-13,highVE_optImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,15,42,375,0-130
A-2022-11-13,highVE_optImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,16,42,312,0-130
A-2022-11-13,highVE_optImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,17,42,273,0-130
A-2022-11-13,highVE_optImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,18,42,362,0-130
A-2022-11-13,highVE_optImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,19,42,352,0-130
A-2022-11-13,highVE_optImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,20,42,322,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,1,42,441,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,2,42,437,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,3,42,436,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,4,42,469,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,5,42,398,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,6,42,420,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,7,42,493,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,8,42,490,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,9,42,426,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,10,42,404,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,11,42,396,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,12,42,421,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,13,42,545,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,14,42,395,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,15,42,485,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,16,42,338,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,17,42,477,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,18,42,430,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,19,42,427,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,20,42,449,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,1,42,1472,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,2,42,1653,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,3,42,1430,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,4,42,1866,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,5,42,1554,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,6,42,1592,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,7,42,1717,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,8,42,1599,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,9,42,1584,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,10,42,1477,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,11,42,1659,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,12,42,1597,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,13,42,1663,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,14,42,1631,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,15,42,1665,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,16,42,1833,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,17,42,1594,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,18,42,1615,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,19,42,1660,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,20,42,1492,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,1,42,1913,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,2,42,2417,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,3,42,2023,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,4,42,2076,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,5,42,1926,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,6,42,2214,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,7,42,2075,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,8,42,2197,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,9,42,2174,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,10,42,2448,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,11,42,2444,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,12,42,2030,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,13,42,2303,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,14,42,2080,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,15,42,2311,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,16,42,2101,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,17,42,2052,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,18,42,2473,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,19,42,2279,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,8 wk ahead inc hosp,2023-01-07,20,42,2179,0-130
A-2022-11-13,highVE_optImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,1,42,435,0-130
A-2022-11-13,highVE_optImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,2,42,511,0-130
A-2022-11-13,highVE_optImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,3,42,477,0-130
A-2022-11-13,highVE_optImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,4,42,542,0-130
A-2022-11-13,highVE_optImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,5,42,460,0-130
A-2022-11-13,highVE_optImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,6,42,459,0-130
A-2022-11-13,highVE_optImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,7,42,431,0-130
A-2022-11-13,highVE_optImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,8,42,516,0-130
A-2022-11-13,highVE_optImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,9,42,394,0-130
A-2022-11-13,highVE_optImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,10,42,446,0-130
A-2022-11-13,highVE_optImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,11,42,571,0-130
A-2022-11-13,highVE_optImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,12,42,580,0-130
A-2022-11-13,highVE_optImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,13,42,580,0-130
A-2022-11-13,highVE_optImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,14,42,403,0-130
A-2022-11-13,highVE_optImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,15,42,557,0-130
A-2022-11-13,highVE_optImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,16,42,502,0-130
A-2022-11-13,highVE_optImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,17,42,435,0-130
A-2022-11-13,highVE_optImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,18,42,542,0-130
A-2022-11-13,highVE_optImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,19,42,523,0-130
A-2022-11-13,highVE_optImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,20,42,429,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,1,42,717,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,2,42,680,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,3,42,701,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,4,42,760,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,5,42,663,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,6,42,651,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,7,42,718,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,8,42,743,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,9,42,687,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,10,42,641,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,11,42,631,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,12,42,686,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,13,42,780,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,14,42,624,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,15,42,663,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,16,42,518,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,17,42,708,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,18,42,576,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,19,42,617,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,20,42,690,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,1,42,2317,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,2,42,2445,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,3,42,2192,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,4,42,2642,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,5,42,2265,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,6,42,2363,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,7,42,2500,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,8,42,2381,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,9,42,2387,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,10,42,2159,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,11,42,2444,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,12,42,2385,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,13,42,2407,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,14,42,2348,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,15,42,2252,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,16,42,2570,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,17,42,2376,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,18,42,2493,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,19,42,2465,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,20,42,2219,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,1,42,2831,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,2,42,3267,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,3,42,2935,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,4,42,3047,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,5,42,2756,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,6,42,3265,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,7,42,2911,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,8,42,3052,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,9,42,3131,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,10,42,3360,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,11,42,3290,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,12,42,2909,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,13,42,3224,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,14,42,2898,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,15,42,3119,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,16,42,2959,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,17,42,2905,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,18,42,3411,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,19,42,3238,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,9 wk ahead inc hosp,2023-01-14,20,42,3007,0-130
A-2022-11-13,highVE_optImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,1,42,650,0-130
A-2022-11-13,highVE_optImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,2,42,736,0-130
A-2022-11-13,highVE_optImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,3,42,645,0-130
A-2022-11-13,highVE_optImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,4,42,795,0-130
A-2022-11-13,highVE_optImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,5,42,732,0-130
A-2022-11-13,highVE_optImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,6,42,657,0-130
A-2022-11-13,highVE_optImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,7,42,694,0-130
A-2022-11-13,highVE_optImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,8,42,711,0-130
A-2022-11-13,highVE_optImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,9,42,623,0-130
A-2022-11-13,highVE_optImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,10,42,636,0-130
A-2022-11-13,highVE_optImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,11,42,823,0-130
A-2022-11-13,highVE_optImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,12,42,843,0-130
A-2022-11-13,highVE_optImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,13,42,849,0-130
A-2022-11-13,highVE_optImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,14,42,642,0-130
A-2022-11-13,highVE_optImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,15,42,795,0-130
A-2022-11-13,highVE_optImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,16,42,729,0-130
A-2022-11-13,highVE_optImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,17,42,675,0-130
A-2022-11-13,highVE_optImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,18,42,728,0-130
A-2022-11-13,highVE_optImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,19,42,805,0-130
A-2022-11-13,highVE_optImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,20,42,712,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,1,42,932,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,2,42,945,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,3,42,1014,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,4,42,1056,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,5,42,938,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,6,42,935,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,7,42,1038,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,8,42,1103,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,9,42,949,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,10,42,947,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,11,42,933,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,12,42,1032,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,13,42,1084,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,14,42,930,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,15,42,989,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,16,42,831,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,17,42,1082,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,18,42,939,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,19,42,910,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,20,42,1008,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,1,42,2865,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,2,42,3022,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,3,42,2883,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,4,42,3178,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,5,42,2926,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,6,42,3100,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,7,42,2985,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,8,42,3039,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,9,42,3141,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,10,42,2736,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,11,42,3120,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,12,42,3013,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,13,42,3000,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,14,42,3043,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,15,42,2973,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,16,42,3231,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,17,42,3211,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,18,42,3191,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,19,42,3255,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,20,42,2986,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,1,42,3580,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,2,42,3904,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,3,42,3662,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,4,42,3839,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,5,42,3484,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,6,42,3779,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,7,42,3557,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,8,42,3757,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,9,42,3935,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,10,42,3808,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,11,42,3756,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,12,42,3554,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,13,42,3802,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,14,42,3479,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,15,42,3863,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,16,42,3775,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,17,42,3620,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,18,42,4087,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,19,42,3724,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,10 wk ahead inc hosp,2023-01-21,20,42,3861,0-130
A-2022-11-13,highVE_optImm,2022-11-13,11 wk ahead inc hosp,2023-01-28,1,42,902,0-130
A-2022-11-13,highVE_optImm,2022-11-13,11 wk ahead inc hosp,2023-01-28,2,42,1022,0-130
A-2022-11-13,highVE_optImm,2022-11-13,11 wk ahead inc hosp,2023-01-28,3,42,996,0-130
A-2022-11-13,highVE_optImm,2022-11-13,11 wk ahead inc hosp,2023-01-28,4,42,1154,0-130
A-2022-11-13,highVE_optImm,2022-11-13,11 wk ahead inc hosp,2023-01-28,5,42,990,0-130
A-2022-11-13,highVE_optImm,2022-11-13,11 wk ahead inc hosp,2023-01-28,6,42,973,0-130
A-2022-11-13,highVE_optImm,2022-11-13,11 wk ahead inc hosp,2023-01-28,7,42,974,0-130
A-2022-11-13,highVE_optImm,2022-11-13,11 wk ahead inc hosp,2023-01-28,8,42,1064,0-130
A-2022-11-13,highVE_optImm,2022-11-13,11 wk ahead inc hosp,2023-01-28,9,42,864,0-130
A-2022-11-13,highVE_optImm,2022-11-13,11 wk ahead inc hosp,2023-01-28,10,42,955,0-130
A-2022-11-13,highVE_optImm,2022-11-13,11 wk ahead inc hosp,2023-01-28,11,42,1157,0-130
