"sample","value","target_end_date","scenario_id","scenario_name","model_projection_date","location","target","age_group"
19,738.74191801981,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
20,457.098267213913,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
21,532.967549821892,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
22,605.092707602484,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
23,546.433455388695,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
24,531.824984948233,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
25,506.364661618449,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
26,733.679001910172,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
27,555.046039522356,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
28,449.134386456207,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
29,532.097432517074,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
30,555.063548681321,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
31,521.806601412903,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
32,509.161272795625,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
33,355.45988915509,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
34,666.434412089345,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
35,701.834339164746,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
36,574.409512463963,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
37,446.538648034852,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
38,365.732067522737,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
39,589.653984845533,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
40,521.219546849107,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
41,427.381515524812,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
42,436.426224001014,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
43,542.743433290671,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
44,549.058586701434,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
45,636.376806347286,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
46,509.183176023966,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
47,452.262119680834,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
48,642.856619494314,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
49,435.451139581588,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
50,431.867004255221,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
51,650.048359151547,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
52,488.080709621559,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
53,579.084208913997,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
54,481.694462464229,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
55,598.429025453081,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
56,432.776107450394,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
57,523.235511483626,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
58,526.289838144097,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
59,526.139303043091,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
60,610.502516437696,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
61,469.634941012633,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
62,567.843177143205,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
63,540.759914110488,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
64,502.499352959996,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
65,636.284643294655,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
66,552.678129320957,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
67,531.643994535732,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
68,406.899811685054,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
69,473.343616709825,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
70,529.801883273202,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
71,462.870206774356,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
72,593.796201732472,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
73,577.087584835331,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
74,563.990204292973,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
75,628.900002784297,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
76,584.160720391903,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
77,689.475812125751,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
78,480.636389990977,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
79,617.604982499614,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
80,464.644537969763,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
81,521.786683245893,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
82,425.317418237316,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
83,502.316362004732,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
84,521.872743718274,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
85,631.694181395729,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
86,510.19203328324,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
87,444.373516069134,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
88,717.728093216185,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
89,355.894968075986,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
90,640.695711882776,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
91,639.137640132458,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
92,407.749267359314,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
93,438.184355324253,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
94,418.815333257436,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
95,549.062225046602,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
96,618.289501147414,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
97,519.141736341984,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
98,516.172948504913,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
99,418.056922376744,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
100,464.430433136289,"2023-05-13","A-2022-11-13","highVE_optImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
1,506.333981141657,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
2,541.974018348651,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
3,429.971217475333,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
4,443.673454787922,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
5,392.363702401814,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
6,686.292422209974,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
7,338.770882259148,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
8,489.127970796288,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
9,421.037194955314,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
10,465.331744712713,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
11,550.109555336765,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
12,451.903803094537,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
13,536.785324421617,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
14,466.543864706955,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
15,461.705466496127,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
16,494.627797779641,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
17,534.82561336341,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
18,489.089557367775,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
19,650.750224883933,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
20,390.109012765239,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
21,448.71890884193,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
22,518.788501608903,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
23,470.119830959735,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
24,462.87573438249,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
25,444.181207801428,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
26,634.66751763842,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
27,466.669482522065,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
28,387.088128939168,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
29,462.179189171501,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
30,452.689718469919,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
31,452.032598271192,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
32,435.316223627619,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
33,302.908917428392,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
34,568.742816868684,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
35,592.691975170175,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
36,488.217413750768,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
37,385.419910162436,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
38,317.668589332675,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
39,507.626290693808,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
40,449.232545384746,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
41,376.244546327223,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
42,373.860565681681,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
43,458.457713693288,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
44,472.776649619176,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
45,551.911807420803,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
46,441.518436602055,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
47,393.431664816476,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
48,560.115335434961,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
49,375.034353536777,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
50,375.947215059433,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
51,557.361666175024,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
52,413.286672956238,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
53,488.079056383353,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
54,414.677154072556,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
55,513.137632743932,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
56,366.940229016514,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
57,453.811380097663,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
58,449.353834411598,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
59,444.257818646684,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
60,525.591712838977,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
61,391.402658203505,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
62,488.131740344496,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
63,467.083254367559,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
64,428.648697414757,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
65,550.249866636432,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
66,480.636481488118,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
67,455.248885566069,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
68,346.310955415889,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
69,412.614526042469,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
70,456.035408033091,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
71,396.46191736743,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
72,515.885089531779,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
73,510.592616689544,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
74,484.440861558613,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
75,533.70833912204,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
76,494.262501772459,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
77,590.184743316379,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
78,405.943031860486,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
79,534.909744383231,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
80,390.406957654868,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
81,446.955461679896,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
82,371.740248387146,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
83,425.263988223325,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
84,443.711178042897,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
85,535.325302117403,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
86,432.543891580164,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
87,380.679887972557,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
88,617.655780360772,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
89,305.86472447442,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
90,554.366513907411,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
91,555.140330614643,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
92,341.645628995966,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
93,387.048772690719,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
94,363.281958777463,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
95,471.10167532168,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
96,518.623342896915,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
97,452.505752598415,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
98,438.351747895038,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
99,361.608366505803,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
100,397.909497407384,"2023-05-20","A-2022-11-13","highVE_optImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
1,441.025542723322,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
2,473.517260596683,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
3,373.053294173765,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
4,391.302667754804,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
5,346.530826521359,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
6,606.465483382653,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
7,300.783889387495,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
8,429.013308201137,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
9,365.988826592644,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
10,407.829392710833,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
11,487.429531821852,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
12,400.627762405883,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
13,476.20756962093,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
14,407.380863922484,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
15,406.368484040996,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
16,437.89948198072,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
17,478.945635892911,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
18,430.125532769563,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
19,584.756455032026,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
20,339.867071928733,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
21,385.532428106958,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
22,454.060347113717,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
23,412.884612638014,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
24,411.163796458182,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
25,397.543617438662,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
26,560.408904434607,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
27,400.387064771847,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
28,340.553435801389,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
29,409.740506662322,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
30,375.909345811368,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
31,399.702095914908,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
32,379.932436751615,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
33,263.495688633369,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
34,495.474120453188,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
35,510.835202174248,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
36,423.573339715872,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
37,339.580856758125,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
38,281.620980690129,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
39,446.105520080013,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
40,395.242294286475,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
41,337.891819429031,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
42,326.936321942181,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
43,395.24342399525,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
44,415.565196807483,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
45,488.563058225941,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
46,390.769882035621,"2023-05-27","A-2022-11-13","highVE_optImm","2022-11-13","US","28 wk ahead inc hosp","0-130"
